n_koeff,total_time,reward,novelty,iteration
2.15000000000001,706.8870425224304,429.89288387399915,0.08062754568078447,4690
2.20000000000001,707.0562837123871,423.5703352882723,0.031531788660750584,4691
2.20000000000001,707.2034006118774,416.11907347004575,0.09378446303122175,4692
2.20000000000001,707.3505125045776,421.1644779742475,0.038903918551617594,4693
2.20000000000001,707.4573085308075,417.82269862485305,0.08089775832130018,4694
2.20000000000001,707.6044278144836,415.4115695941756,0.049837412362498626,4695
2.2500000000000098,707.7580480575562,421.5217859771639,0.03413918883689844,4696
2.2500000000000098,707.936402797699,421.6789527976603,0.0845930858673326,4697
2.2500000000000098,708.0744733810425,421.30530976630246,0.08330965506923249,4698
2.2500000000000098,708.2215428352356,417.2036576703945,0.06647952869025239,4699
2.2500000000000098,708.3595378398895,420.33075773382166,0.08096575243243674,4700
2.3000000000000096,708.5066871643066,421.03204069233504,0.10092116937135735,4701
2.3000000000000096,708.6915533542633,418.055596241649,0.04118122827952554,4702
2.3000000000000096,708.8386604785919,421.41783877342306,0.03591033564964982,4703
2.3000000000000096,708.9923882484436,423.09175176681873,0.07256311852961024,4704
2.3000000000000096,709.1394975185394,425.6514238330151,0.0329769237167291,4705
2.2500000000000098,709.27752161026,416.9252861210971,0.09709968467010317,4706
2.2500000000000098,709.4246244430542,415.6340052939275,0.06453654471903231,4707
2.2500000000000098,709.5783483982086,417.6789861445042,0.09770456578938169,4708
2.2500000000000098,709.7254304885864,416.7028344227116,0.030378396668066722,4709
2.2500000000000098,709.863468170166,422.323130318763,0.06414161023620868,4710
2.3000000000000096,709.9949564933777,424.72977667769226,0.09037880996835601,4711
2.3000000000000096,710.179918050766,429.3941698308541,0.03743777987196151,4712
2.3000000000000096,710.3426768779755,437.0056160105445,0.08027255554990428,4713
2.3000000000000096,710.480714559555,437.9252278981471,0.03309104960226699,4714
2.3000000000000096,710.6278209686279,429.3711241962334,0.09266107847922558,4715
2.2500000000000098,710.7658159732819,439.06049967403817,0.07842864508661103,4716
2.2500000000000098,710.9129285812378,438.0866162086919,0.0895576543672877,4717
2.2500000000000098,711.08225440979,434.56659223307105,0.03622532965978145,4718
2.2500000000000098,711.2294056415558,431.75494171629754,0.03276171662504792,4719
2.2500000000000098,711.3987281322479,432.5179691688685,0.03919059730953307,4720
2.3000000000000096,711.5301847457886,434.39813915709914,0.08241851771727793,4721
2.3000000000000096,711.6681814193726,434.5543441867332,0.047061644752563456,4722
2.3000000000000096,711.8152940273285,434.72699232558944,0.04854562769185261,4723
2.3000000000000096,711.9467825889587,425.60098578821356,0.08283076380474139,4724
2.3000000000000096,712.0847742557526,424.1129813671628,0.07700868048415516,4725
2.2500000000000098,712.2163004875183,417.59690223398195,0.039392592897386156,4726
2.2500000000000098,712.3698806762695,415.3578608391983,0.06992642330735072,4727
2.2500000000000098,712.5482678413391,414.5956739323352,0.04432519791042702,4728
2.2500000000000098,712.67067527771,415.9222774732567,0.08125198653649492,4729
2.2500000000000098,712.8177869319916,421.84895573309825,0.10515111345615534,4730
2.3000000000000096,712.9714066982269,423.7093358117981,0.04239013236392011,4731
2.3000000000000096,713.1497678756714,425.0384034501242,0.1059431583473845,4732
2.3000000000000096,713.3190133571625,424.27199828038334,0.09382126708134314,4733
2.3000000000000096,713.5195078849792,430.8147474224636,0.07951243624015115,4734
2.3000000000000096,713.6464109420776,424.6766308943521,0.10149776278066079,4735
2.3500000000000094,713.8196957111359,427.6696170546496,0.07735639766144822,4736
2.3500000000000094,714.006014585495,431.7251441973074,0.03690706683954467,4737
2.3500000000000094,714.2577047348022,432.45685626065483,0.1234971734038777,4738
2.3500000000000094,714.469146490097,433.2095615141901,0.09795151220267906,4739
2.3500000000000094,714.7006194591522,429.843837731685,0.03698821275388832,4740
2.3000000000000096,714.910352230072,430.2056431275468,0.1001483519525284,4741
2.3000000000000096,715.1209623813629,441.2070514794349,0.11781172804916817,4742
